x

Ischnus inquisitorius
Maro sp. 1GAB
Lamyctes emarginatus
Stenus dolosus
Nomada lepida
Grammia phyllira
Euxoa infausta
Amara discors
Prionocera turcica
Acrotomus succinctus
Lasioglossum pulveris
Atomaria planulata
Cycnia tenera
Hylaeus illinoisensis
Ctenochira gilvipes
Eusphalerum rugulosum
Atheta longicornis
Eurythrips hindsi
Tymmophorus obscuripes
Phaenocarpa 2MJS
Loborhynchapion cyanitinctum
Macaria plumosata
Monopis spilotella
Hypera nigrirostris
Phaedon armoraciae
Zeiraphera fortunana
Cotesia parastichtidis
Cimberis turbans
Perilampus stygicus
Donacaula nr. melinellus
Clytus canadensis
Elachista griseicornis
Calvia quatuordecimguttata
Polymerus basivittis
Stethorus punctum
Dorcatoma pallicornis
Agabus antennatus
Haplothrips kurdjumovi
Euxoa lewisi
Buprestis maculativentris
Agonum sordens
Oecetis immobilis
Stigmella amelanchier
Ophion aureus
Taniva albolineana
Lasaeola prona
Dytiscus alaskanus
Clubiona norvegica
Hydriomena divisaria
Spilogona sp. 2 akr
Amblyseius sp. JCS29
Philhygra botanicarum
Scymnus paracanus
Pilophorus setiger
Thallophaga hyperborea
Occidentalia comptulatalis
Cuerna cuesta
Parasyrphus tarsatus
Trypoxylon figulus
Aeolothrips vittatus
Enytus neoapostata
Paradilacra densissima
Catastia actualis
Helophorus orientalis
Ophion sp. MS2124
Osmia paradisica
Carexomyza caricis
Lasionycta frigida
Harpalus opacipennis
Scrobipalpopsis new sp. 2
Taenionema pallidum
Setodius bryanti
Echinonyssus sp. JCS01
Phtheochroa modestana
Phyllonorycter n. sp.
Calycomyza majuscula
Villa nigra
Corynoneura sp. 9ES
Tetanocera rotundicornis
Atheta hampshirensis
Pineus nr. coloradensis
Meoneura vagans
Euodynerus auranus
Pococera maritimalis
Epaphius apicalis
Plagiognathus brunneus
Parabagrotis sulinaris
Melissodes confusa/lupina
Ampedus nigrinus
Bembidion obscurellum
Coleothorpa vittigera
Coleophora JFL130
Paranthrene robiniae
Limothrips consimilis
Peripsocus madidus
Atissa limosina
Aethes mymara
Lygus hesperus
Aphis neogillettei
Meteorus colon
Plectrocnemia remota
Siphosturmia phyciodis
Strongygaster celer
Eupithecia sp. 4
Phratora purpurea
Antennoseius sp. JCS06
Mydaea rufinervis
Trox atrox
Epinotia sperana
Andrena illinoiensis
Phytoliriomyza arctica
Aeshna eremita
Platycheirus perpallidus
Diploschizia impigritella
Ilybiosoma bjorkmanae
Speyeria callippe
Abrostola urentis
Aristotelia nr. fungivorella
Ozirhincus millefolii
Prorella discoidalis
Euura poecilonota
Dolichogenidea jft02
Ulolonche disticha
Cynomya cadaverina
Cheumatopsyche speciosa
Gamasellus sp. JCS12
Coleophora JFL184
Perittia cygnodiella
Philonthus crotchi
Ozyptila formosa
Sciastes mentasta
Pelochrista ophionana
Scotinotylus regalis
Dyslobus ursinus
Protocalliphora occidentalis
Terralonus mylothrus
Catocala blandula
Sericus incongruus
Pardosa vancouveri
Pseudopachychaeta oscinina
Capitophorus hippophaes
Anelpistus canadensis
Rasivalva perplexa
Colon discretum
Anelpistus americanus
Corynoptera perpusilla
Heliria gemma
Eupithecia cimicifugata
Scaptomyza montana
Publilia modesta
Pacificanthia curtisi
Stenacron interpunctatum
Phytodietus vulgaris
Aegialia conferta
Tachinus luridus
Ixodes soricis
Malachius horni
Anoplius semirufus
Oxypoda longicarinata
Asca bicornis
Hada sutrina
Dasyhelea modesta
Monopis laevigella
Coboldia fuscipes
Thera contractata
Dasysyrphus pauxillus
Dolerus mimus
Cinara contortae
Euryopis formosa
Coleophora JFL181
Ameletus validus
Boisea rubrolineata
Sphecodes dichrous
Clinocera subtrunca
Macropsis robusta
Clinocera borkenti
Selatosomus destructor
Prociphilus xylostei
Scopula cacuminaria
Argyresthia sp.
Tropisternus lateralis
Stomoxys calcitrans
Tachinomyia montana
Cydia flexiloqua
Lasius alienus
Acleris bowmanana
Lachesilla major
Tholera americana
Gyrinus maculiventris
Philonthus varians
Amphinemura banksi
Eristalis arbustorum
Itoplectis conquisitor
Arganthomyza disjuncta
Euxoa sinelinea
Auplopus nigrellus
Axinopalpus biplagiatus
Cicindela lengi
Proteoteras obnigrana
Ancistrocerus parietum
Triepeolus balteatus
Colymbetes dolabratus
Sigara trilineata
Lissonota folii
Dendroctonus rufipennis
Glyphipterix montisella
Dorycranosus acutidens
Calosoma obsoletum
Orectoderus obliquus
Ischiolepta ischocnemus
Sabacon occidentalis
Zeugophora abnormis
Pediasia trisecta
Colymbetes exaratus
Mimesa foxi
Eudorylas sp. E13
Spilogona calcaria
Spodoptera praefica
Philonthus lindrothi
Glyphipterix urticae
Anoplius marginatus
Colladonus montanus
Hoplandrothrips bidens
Rhamphomyia laevigata
Nabis vanduzeei
Hypocoena rufostrigata
Andrena w-scripta
Semicephalops hardyi
Tenthredo taegeri
Bolitophila limitis
Arctoseius sp. JCS16
Elachista symmorpha
Metopomyza interfrontalis
Zenodoxus sidalceae
Scatopsciara nana
Gaurax pseudostigma
Ochthebius cribricollis
Simocephalus cf. exspinosus
Paramyia pseudonitens
Bilyjomyia algens
Verrallia virginica
Microsepsis mitis
Ololaelaps sp. JCS03
Hyppa brunneicrista
Coleophora JFL046
Panzeria triangularis
Calamosternus granarius
Polypsocus corruptus
Synanthedon proxima
Stenus umbratilis
Ceutorhynchus zimmermannii
Elateroides lugubris
Bradysia impatiens
Rhyacophila brunnea
Campodorus celator
Anoplius stenotus
Oligocentria pallida
Coleophora JFL080
Philonthus aurulentus
Prochoreutis pernivalis
Iteaphila nitidula
Psilus frontalis
Dicheirotrichus mannerheimii
Lasionycta impingens
Myzia pullata
Greenarus thoracicus
Cicadula junea
Nymphalis l-album
Byrrhus kirbyi
Tomosvaryella sylvatica
Stenichneumon militarius
Leistus ferruginosus
Meleoma dolicharthra
Aleochara bilineata
Tulsa umbripennis
Bolitopunctus muricatulus
Peristenus plagiognathe
Pachybrachis nigricornis
Conchapelopia telema
Adia cinerella
Nabis alternatus
Wesmaelius pretiosus
Momoria atra
Odynerus dilectus
Labops verae
Hadena variolata
Cercidia prominens
Coenosia comita
Dorytomus frostii
Cratyna cryptospina
Hygrotus impressopunctatus
Zale duplicata
Iphidonopsis sp. JCS03
Chionodes metallicus
Aphis fabae
Hecamedoides glaucellus
Monochroa ferrea
Ancistrocerus catskill-cplx.
Amauromyza nevadensis
Eucosma dorsiatomana
Hackmania saphes
Zaphne occidentalis
Byturus unicolor
Helophorus columbianus
Amara confusa
Vespula infernalis
Ochthera mantis group
Amara carinata
Eupithecia sharronata
Nomada sp. 21
Filatima ochreosuffusella
Depressariodes fulva
Platyptilia tesseradactyla
Muscaphis musci
Macrophya oregona
Apanteles feltiae
Betulapion simile
Tachyta kirbyi
Argyroploce lediana
Coenia bisetos
Crabro tenuis
Hydroporus tristis
Tenthredo coloradensis
Macropsis borealis
Atomaria puella
Sanfilippodytes bertae
Psydrus piceus
Psychoda alternata
Acrobasis sp.
Campoplex difformis
Dichaetocoris piceicola
Acronicta funeralis
Eudeilinia herminiata
Androloma maccullochii
Anhimella contrahens
Tesagrotis piscipellis
Ceratagallia vulgaris
Wiedemannia simplex
Apristus pugetanus
Cimberis bihirsuta
Hedychridium menkei
Hellinsia sp.
Choristoneura orae
Mecynargus paetulus
Ichneumon emancipatus
Epuraea populi
Physocephala furcillata
Loxostege anartalis
Neodactria murellus
Limnephilus ornatus
Lydina areos
Opacifrons convexa
Siagonium stacesmithi
Muscaphis utahensis
Spilogona trilineata
Attulus cutleri
Agabus tristis
Glyptocera consobrinella
Plusia putnami
Telenomus chrysopae
Aphis maculatae
Phalacrotophora epeirae
Swammerdamia caesiella
Dichocera lyrata
Allognosta brevicornis
Nefusa ambigua
Ceutorhynchus rapae
Platypalpus prorsus
Hyperaspis inflexa
Coleophora spiralis
Hypatopa titanella
Sparganothis tristriata
Acalyptris AlbertaEvN4792
Chamaemyia geniculata
Allophorocera arator
Anthomyza gilviventris
Elachista herbigrada
Euxoa misturata
Ancylis myrtillana
Silusa densa
Capsus cinctus
Atheta pseudocrenuliventris
Linnaemya anthracina
Crumomyia pruinosa
Oncopsis tenuifoliae
Cotesia jft28
Nemotelus canadensis
Cotesia salebrosa
Catocala praeclara
Neoseiulus sp. JCS32
Pteromalus anthonomi
Dorytomus mannerheimi
Stenomicra angustata
Amara lunicollis
Andrena nigrocaerulea
Agabus falli
Disonycha procera
Aethes smeathmanniana
Pristiphora lativentris
Tetraphleps feratis
Bolitophila glabrata
Synplasta rufilatera
Dolerus apricus
Thanasimus dubius
Zercon sp. JCS11
Lithophane adipel
Hoplothrips corticis
Tricholochmaea ribicola
Diadegma majale
Saldula explanata
Bolitophila nigrolineata
Tachyporus nimbicola
Dibolia borealis
Hydroporus morio
Hemerobius marginatus
Trirhabda virgata
Cladara limitaria
Acronicta dactylina
Bembidion flohri
Microplitis jft58
Protogygia querula
Malloewia diabolus
Micropsectra lacustris
Microgaster nixalebion
Bombus huntii
Ecclisomyia conspersa
Leiodes lostine
Protogygia enalaga
Panzeria ampelus
Anthicus ancilla
Atomaria albertana
Batakomacrus subarcticus
Lasioglossum cf. latum
Gnorimoschema signatum
Sisicottus crossoclavis
Micaria gertschi
Ectemnius trifasciatus
Pegomya circumpolaris
Acrolyta nens
Euxoa nostra
Colladonus clitellarius
Habropoda cineraria
Lasioglossum nigroviride
Proprioseiopsis sp. JCS27
Cotesia jft37
Helophorus furius
Pemphigus sp. C rgf-2008
Lasioglossum ephialtum
Mycetophila pumila
Liogma nodicornis
Ichneutes sp. BOLD:AAG1314
Cheumatopsyche harwoodi
Plectrocnemia cinerea
Grapholita lana
Cinara fornacula
Habronattus sansoni
Eupithecia mutata
Diplolepis nodulosa
Eufidonia convergaria
Oxypoda demissa
Berosus fraternus
Crambidia cephalica
Egle groenlandica
Scrobipalpula sacculicola
Forcipomyia sp. 4ES
Paratanytarsus penicillatus
Brachycarenus tigrinus
Spathius elegans
Trioza aylmeriae
Anarta antica
Hypomecus quadriannulatus
Danosoma brevicorne
Dolerus konowi
Thecophora occidensis
Heterocerus fenestratus
Frankliniella schultzei
Serica curvata
Corimelaena nigra
Melinopterus prodromus
Coleothorpa dominicana
Clusiodes apiculatus
Neoporus superioris
Argyroploce aquilonana
Anthrax irroratus
Epistrophe nitidicollis
Simulium decorum
Elasmucha lateralis
Allodia lundstroemi
Agoliinus guttatus
Nebria hudsonica
Brevicornu setulosum
Alloperla severa
Gilpinia hercyniae
Glypta exartemae
Ophion sp. MS4175
Procryphalus mucronatus
Fannia borealis
Pseudoschoenobius opalescalis
Stemonyphantes blauveltae
Chlaenius niger
Dichomeris simpliciella
Udea itysalis
Rhysotritia ardua
Pemphredon foxii
Cydia ingrata
Ypsolopha dentiferella
Adaina montanus
Rhamphomyia clavigera grp.
Bembidion obtusidens
Psychoda grisescens
Trirhabda lewisii
Nebria arkansana
Pipunculus torus
Tapinocyba minuta
Catabena lineolata
Muscopteryx evexa
Cyrtophloeba nitida
Madiza glabra
Chionodes molitor
Plateros lictor
Metzneria lappella
Alysia sophia
Cercyon analis
Hoplitis bc4
Lestica producticollis
Argyra robusta
Miscodera arctica
Sericomyia flagrans
Caloptilia betulivora
Euxoa cinereopallidus
Scolopygos pallida
Pyla serrata
Notocelia cynosbatella
Hebecnema sp. nov nr. flava
Exechia attrita
Crustulina sticta
Phytomyza multifidae
Crepidodera solita
Campodorus commotus
Agriphila attenuatus
Nomada lehighensis
Lonchaea sp. TAW4
Liothorax alternatus
Agabus crassipes
Lasioglossum pavoninum
Cinygmula spJMW3
Tetanocera oxia
Tricorynus densus
Crambus alienellus
Oiceoptoma noveboracense
Sphaerophoria philanthus
Anacampsis paltodoriella
Gymnosoma sp. 2
Lobrathium coloradense
Odontomyia cincta
Tetanocera robusta
Ilnacorella argentata
Evagetes sp. noraketiny
Poecilus scitulus
Phidippus johnsoni
Elampus viridicyaneus
Neochrysocharis formosus
Hoplinus echinatus
Glypta salsolicola
Osmia tersula
Microbisium brevifemoratum
Cavariella digitata
Orthodes detracta
Tricholochmaea cavicollis
Hydropsyche bronta
Judolia instabilis
Tachyporus rulomus
Phytomyza sehgali
Myzodium modestum
Phlyctaenia coronata
Platystethus americanus
Alloxysta circumscripta
Eupithecia nanata
Agonum anchomenoides
Boloria bellona
Exochus lictor
Zercon sp. JCS15
Epuraea corticina
Falagria dissecta
Simulium venustum
Megastylus excubitor
Bledius gravidus
Symphoromyia sp. SLB-2003
Pholetesor jft07
Pseudepipona herrichii
Exotela cyclogaster
Apanteles jft09
Aethes JFL01
Agonopterix fusciterminella
Chlaenius sericeus
Spodolepis substriataria
Caloptilia melanocarpae
Dilophus femoratus
Criorhina nigriventris
Corynoptera melanochaeta
Leucopis atrifacies
Aegialia criddlei
Ceromya ontario
Laemophloeus biguttatus
Platycheirus thylax
Bradysia vernalis
Microgaster canadensis
Bibio nervosus
Bembidion breve
Rhizophagus minutus
Senotainia trilineata
Sphecodes prosphorus
Homalactia harringtoni
Cteniscus scalaris
Protandrena simulans
Teratocoris paludum
Coproica acutangula
Calligrapha philadelphica
Feralia comstocki
Carcinocephalus exsculpta
Euxoa flavicollis
Tachyporus inornatus
Polypedilum tuberculum
Suwallia sp. BIOUG03
Megaselia scutellaris
Gyrinus consobrinus
Crossopalpus setiger
Panurginus ineptus
Utetes canaliculatus
Agromyza isolata or albitarsis
Pyractomena dispersa
Acleris fragariana
Archytas metallicus
Sesia tibiale
Rhamphomyia dispar
Gastrophysa polygoni
Euxoa quadridentata
Amara tenax
Coleophora JFL060
Lilioceris lilii
Monochamus marmorator
Cremastocheilus wheeleri
Harpalus fuscipalpis
Hydroporus geniculatus
Minilimosina ternaria
Sphenometopa nebulosa
Liriomyza ptarmicae
Cotesia jft17
Liohippelates bishoppi
Fishia discors
Cucullia florea
Oreodytes laevis
Coleophora JFL065
Pteromalus puparum
Ochthephilus forticornis
Physatocheila variegata
Coleophora comptoniella gr
Neohaemonia flagellata
Bradysia iridipennis
Cleptes alienus
Nomada sp. 42375
Xysticus discursans
Lepyrus nordenskioeldi
Amara merula
Idia occidentalis
Clypastraea fusca
Hermanniella robusta
Pantoclis brevior
Simulium tuberosum
Elgiva connexa
Xyletinus fucatus
Borophaga subsultans
Spilogona opaca
Donacaula tripunctellus
Erigone tirolensis
Papestra biren
Bombus nevadensis
Steatoda albomaculata
Pseudanostirus ochreipennis
Gelis festinans
Desoria sp2
Gnorimoschema salinaris
Archips argyrospila
Crambus trichusalis
Latalus mundus
Lasionycta brunnea
Macropsis hesperia
Eupeodes perplexus
Alfocalea montana
Phyllonorycter usaprunus
Spintherus dubius
Procambarus clarkii
Osmia sp. aff. cyaneonitens
Glyptina atriventris
Stenoporpia separataria
Sericomyia lata
Acleris cornana
Mydaea neobscura
Archips tsuganus
Semudobia betulae
Eucosma corculana
Procladius sp. ES05
Nemopoda nitidula
Nomada scita
Trichonta terminalis
Aphis cercocarpi
Calosoma moniliatum
Formica densiventris
Araneus groenlandicola
Coelophthinia curta
Xestia lupa
Epicauta puncticollis
Omosita discoidea
Bembidion rapidum
Caliroa distincta
Sussaba placita
Satyrium sylvinus
Mesostenus thoracicus
Trirhabda canadensis
Ponometia sutrix
Scierus annectans
Eupithecia lafontaineata
Atomaria lederi
Digrammia setonana
Oreophantes recurvatus
Somatochlora semicircularis
Chaetocnema minuta
Brachiacantha albifrons
Coelichneumon navus
Mompha claudiella
Crossidius discoideus
Themira pusilla
Ophraella bilineata
Winthemia sminthurae
Tanytarsus occultus
Epeorus albertae
Epiblema resumptana
Lasioglossum sandhousiellum
Phtheochroa sp. 1
Somatochlora sp.
Psammotettix knullae
Homalocephala albitarsis
Sparganothis bistriata
Wubana drassoides
Tachygyna pallida
Phytomyza calthophila
Melanopleurus perplexus
Lasioglossum ovaliceps
Ancistrocerus durangoensis
Bledius strenuus
Xysticus montanensis
Stigmus americanus
Elachista dagnirella
Phytocoris lasiomerus
Stenomacrus nemoralis
Piosoma setosum
Clemensia albata
Sweltsa XZ sp. AB3
Tanysphyrus lemnae
Dichrorampha sedatana
Dorytomus mucidus
Trixagus chevrolati
Andrena cleodora
Euura neglecta
Cheilosia prima
Nephus ornatus
Cotesia acronyctae
Auplopus cf. nigrellus
Phlaeopterus cavicollis
Phytomyza urbana
Exotela nr. phryne
Taenionema pacificum
Entomobrya intermedia
Eudonia rectilinea
Cryptotendipes darbyi
Chiridius gracilis
Megachile brevis
Andrena sigmundi
Pagurus hartae
Valenzuela burmeisteri
Isomira comstocki
Xylena brucei
Coenosia tigrina
Pollenia labialis
Osmia bruneri
Corimelaena incognita
Neoleptophlebia heteronea
Glyphopsyche irrorata
Argia emma
Scoliopteryx libatrix
Entomobrya unostrigata
Uroleucon russellae
Zelotes tuobus
Tricholochmaea spiraeophila
Cerobasis guestfalica
Cartodere nodifer
Lopholithodes foraminatus
Platypalpus sp. 17
Oedoparena glauca
Eupithecia subcolorata
Formica neogagates
Lasionycta haida
Neriene digna
Dicyrtoma maculosa
Spilogona surda
Graphopsocus cruciatus
Megapenthes caprella
Nemapogon variatella
Notocelia culminanaPDNH1
Tetracis cervinaria
Eupithecia multistrigata
Pardosa lowriei
Megaselia albicaudata
Orchesella cincta
Drepanosiphum platanoidis
Hyperlasion wasmanni
Gymnopternus sp. SEB2
Hydriomena manzanita
Trichoplusia ni
Xestia fabulosa
Eleodes granulata
Nomada bc5
Orgyia pseudotsugata
Tolype dayi
Hyalopterus pruni
Atheta annexa
Westwoodilla tone
Drosophila suzukii
Dasineura mali
Telphusa sedulitella
Gabriola dyari
Eudonia spenceri
Argyrotaenia dorsalana
Rhyacophila valuma
Listrus quadricollis
Idris howardi
Cinara cedri
Acalypta parvula
Microtendipes pedellus grp.
Diarsia esurialis
Operophtera brumata
Entomobrya albocincta
Lepidocyrtus lanuginosus
Hebata decipiens
Callophrys eryphon
Ceratagallia omani
Ctenosciara hyalipennis
Cotesia eulipis
Triaxomera parasitella
Ypsolopha falciferella
Protohyale cf. jarrettae
Helops pernitens
Hemigrapsus nudus
Hemigrapsus oregonensis
Psyllobora borealis
Aphidius rhopalosiphi
Trichocera annulata
Pandemis heparana
Aphis pomi
Sericomyia chalcopyga
Osbornellus borealis
Thoracochaeta johnsoni
Thallophaga taylorata
Linyphantes pualla
Cybaeopsis wabritaska
Blera armillata
Elachista subalbidella
Atylotus sublunaticornis
Parathalassius susanae
Dikrella californica
Rhithrogena robusta
Bembidion fortestriatum
Euxoa aberrans
Cryphalus pubescens
Lasioglossum glabriventre
Ectopsocus meridionalis
Bryotropha sp.
Essigella californica
Oreana unicolorella
Carcina quercana
Eupithecia unicolor
Aphis sp. F rgf-2008
Parasyntormon emarginatum
Bradysia inusitata
Megachile circumcincta
Lygus ceanothi
Sympherobius perparvus
Metridia pacifica
Andrena astragali
Paguristes turgidus
Sphinx perelegans
Tipula paludosa
Rachispoda suberecta
Atoposmia abjecta
Stelis maculata
Ethmia monticola
Pinalitus approximatus
Adelphagrotis indeterminata
Oligia divesta
Aphaenogaster occidentalis
Xestia xanthographa
Paracalanus parvus
Metallus lanceolatus
Besseria anthophila
Skwala americana
Psammotettix beirnei
Phylloxera coccinea
Choristoneura occidentalis group
Sympistis glennyi
Acronicta marmorata
Rilaena triangularis
Linyphantes california
Trichopria nixoni
Cephalallus unicolor
Themisto pacifica
Caloptilia alnivorella
Rhamphomyia sp. 47
Metellina curtisi
Neophilaenus lineatus
Dichelotarsus cavicollis
Ilybius discedens
Euschistus conspersus
Anaspis duryi
Idaea demissaria
Disonycha alternata
Lithophane pertorrida
Pontomalota opaca
Euxoa declarata
Abagrotis apposita
Dolichopus hastatus
Chlorochlamys triangularis
Cnephasia stephensiana
Glebocarcinus oregonensis
Paracrangon echinata
Argyresthia cupressella
Eurythmia angulella
Aeolothrips duvali
Pemphredon lethifer
Callobius pictus
Stictalia brevicornis
Phaonia nigricauda
Osmia exigua
Rhyacophila angelita
Trichopsocus dalii
Mesopsocus sp. 1EM&KJ
Coleophora lineapulvella
Clubiona lutescens
Saaristoa sammamish
Idiocerus morosus
Blastobasis glandulella
Earinus zeirapherae
Lasioglossum pacatum
Sympistis greyi
Clepsis consimilana
Mesopolobus bruchophagi
Hygrotus lutescens
Balanus glandula
Bombus vandykei
Hylaeus aff coloradensis
Agapostemon virescens
Paraphrosylus tenuipes
Rhaphium sp. SEB3
Agonopterix arenella
Lycoriella ingenua
Formica sibylla
Cryptarcha ampla
Lasioseius n.sp. 06
Melanolophia imitata
Sarata pullatella
Phalacrotophora halictorum
Cybaeus reticulatus
Sphecodes bc6
Corticarina herbivagans
Tetranychus turkestani
Dargida procinctus
Xestia mustelina
Euxoa albipennis
Neoligia tonsa
Pidonia scripta
Osmia californica
Aclypea bituberosa
Aoroides intermedius
Pagurus hirsutiusculus
Ypsolopha rubrella
Cotesia smerinthi
Drunella grandis
Isoperla fulva
Crabro largior
Noctua comes
Gnorimoschema VNG026
Microlinyphia dana
Pectotoma hoppingi
Lasioglossum sedi
Chorinaeus subcarinatus
Parthenicus brindleyi
Eudrepanulatrix rectifascia
Hiekecyphon brevicollis
Harpalus laticeps
Zeiraphera cf. pacifica
Euxoa auripennis
Sargus cuprarius
Orthosia pacifica
Theridion varians
Ceraclea annulicornis
Rhionaeschna multicolor
Manica invidia
Microlophium carnosum
Somatochlora kennedyi
Fannia armata
Pterourus eurymedon
Ditula angustiorana
Coleophora JFL313
Theridion neomexicanum
Megachile rotundata
Sympistis sandaraca
Pineus similis
Thrips flavus
Temnothorax rugatulus
Pugettia richii
Ampithoe lacertosa
Coleotechnites sp. nr. blastovora
Egira curialis
Pentaria fuscula
Agyneta flibuscrocus
Hebecnema nigricolor
Bembidion zephyrum
Acantholycosa solituda
Hebecephalus occidentalis
Greya punctiferella
Hyles gallii
Entomobrya multifasciata
Phanias albeolus
Geodercodes latipennis
Saucrobotys fumoferalis PS1
Pimoa haden
Geomyza balachowskyi
Hahnia ononidum
Baccha cognata
Polystoechotes punctata
Pilophorus tibialis
Xenos pecki
Pseudopsis montoraria
Metellina segmentata
Chydorus sphaericus
Eudonia commortalis
Clastoptera arborina
Lophocampa roseata
Larinus minutus
Eucallipterus tiliae
Lygephila victoria
Cybaeus morosus
Melissodes microsticta
Oecanthus argentinus
Trypodendron domesticum
Dioryctria auranticella
Cedoaphis incognita
Araneus diadematus
Limnephilus nogus
Simulium arcticum complex
Anthonomus rubi
Dipoena provalis
Andrena schuhi
Balanus nubilus
Prothalpia holmbergi
Pandemis cerasana
Melitara dentata
Ooctonus vulgatus
Drepanulatrix unicalcararia
Orthodes noverca
Culicoides sonorensis
Nemognatha lutea
Nasonovia aquilegiae
Opomyza petrei
Stenopogon rufibarbis
Ammosphex parvulus
Papilio machaon
Linyphantes nehalem
Wubana pacifica
Megalorchestia californiana
Agapostemon femoratus
Tomosvaryella sp. NM3
Tetratoma canadensis
Hypena humuli
Amphipyra tragopoginis
Thymoites camano
Spilonota ocellana
Cylindera terricola
Phyllonorycter maestingella
Polites sonora
Apohyale anceps
Colladonus keltoni
Ceraticelus innominabilis
Tipula aleutica
Blastodacna bicristatella
Creophilus maxillosus
Adelges tsugae
Synanthedon fulvipes
Lasioglossum nevadense
Monocorophium insidiosum
Sphecodes BC06
Pygovepres vaccinicola
Robertus vigerens
Lasioglossum marinense
Heterotoma planicornis
Corynoptera minima
Corynoptera globiformis
Sphecodes bc5
Metacaprella kennerlyi
Colobaea montana
Epinotia albangulana
Dahlica lichenella
Homorthodes discreta
Cosmia praeacuta
Gazoryctra roseicaput
Discoconchoecia elegans
Malthodes oregonus
Aptilotus cruciatus
Platycheirus albimanus
Ennomos alniaria
Scythris trivinctella
Neocalanus cristatus
Phlaeopterus castaneus
Stelis BC3
Geocoris discopterus
Scrobipalpula new sp. 9
Metacarcinus magister
Scotinotylus sanctus
Myelaphus lobicornis
Eogammarus confervicolus
Philodromus dispar
Ceratodalia gueneata
Bentheogennema borealis
Aphidius tarsalis
Attalus morulus
NGSieTGM NScasTGM
Neocalanus plumchrus
Aethes promptana
Anthaxia aeneogaster
Spirembolus chilkatensis
Xysticus pellax
Fucellia apicalis
Chionoecetes tanneri
Pentaria trifasciata
Chrysotoxum chinook
Pullimosina heteroneura
Chionoecetes bairdi
Spilogona griseola
Aphelopus atratus
Ceratagallia okanagana
Andrena trachandrena3
Andrena candida
Sphecodes BC05
Exechiopsis pulchella complex
Monarthrum scutellare
Gnorimoschema aterrimum
Nymphalis californica
Lepeophtheirus salmonis
Tischeria ceanothi
Pelomyia lobina
Xylomoia indirecta
Osmia caraformis
Monocorophium acherusicum
Neosuris castanea
Anoplius nigritus
Leptostales rubromarginaria
Hydriomena speciosata
Cratichneumon vescus
Gloma luctuosa
Scoloposcelis pulchella
Digrammia muscariata
Sympistis cocytus
Pero mizon
Tenthredo cascadensis
Margarinotus purpurascens
Perro sp. 1GAB
Digrammia triviata
Euxoa olivalis
Acerra normalis
Idiocerus obispanus
Tomosvaryella sp. CA6
Orthocladius smolandicus
Fucellia fucorum
Theridion lawrencei
Hydriomena marinata
Araneus gemmoides
Nebria obliqua
Stictoleptura canadensis
Munida quadrispina
Pleromelloida bonuscula
Yponomeuta malinellus
Epeolus olympiellus
Pagurus samuelis
Pteroxanium kelloggi
Ectopsocus briggsi
Phyciodes pallida
Andrena tridens
Stygnocoris sabulosus
Eudonia echo
Olethreutes bipartitana
Nothodelphax occlusa
Nemocestes incomptus
Oreonetides filicatus
Leptomantispa pulchella
Takecallis arundinariae
Bradysia strenua
Aphidius urticae
Eualus biunguis
Trichocera columbiana
Eupithecia longipalpata
Argyrotaenia franciscana
Rhyacophila grandis
Caradrina meralis
Apanteles huberi
Osmia cyanella
Exaeretia sordidella
Pterostichus neobrunneus
Dolichopus sp. SEB26
Tenthredo olivacea
Macromia magnifica
Pollenia griseotomentosa
Punctoribates punctum
Agathidium maculosum
Plectrura spinicauda
Agrotis venerabilis
Herpetogramma aquilonalis
Linyphantes aeronauticus
Rhithrogena hageni A BG
Nomada BC03
Nomada bc33
Xyleborinus saxesenii
Rhopalosiphoninus staphyleae
Ichneumon oblongus
Nonlygus nubilatus
Hesperia colorado
Temnothorax nevadensis
Lymantria dispar
Trixagus sericeus
Cuneopalpus cyanops
Oecetis avara
Caryocolum proximum
Asynarchus mutatus
Syneta albida
Linyphantes orcinus
Tramea lacerata
Anthrax sp. SLB-2003
Andrena transnigra
Venusia obsoleta
Apotomis sp.
Hedya nubiferana
Bradysia vagans
Litomiris curtus
Lotisma trigonana
Aeolothrips montanus
Sminthurinus niger
Toxomerus geminatus
Gamasellus sp. JCS14
Mouffetina expolita
Ctenicera angularis
Brachycentrus occidentalis
Epinotia emarginana
Perizoma costiguttata
Etiella zinckenella
Homophylax sp. BIOUG01
Anarta columbica
Cicadula melanogaster
Bombus californicus
Epinotia nanana
Mordellistena sericans
Oscinella frit
Tephritis araneosa
Tenthredo comox
Erythemis collocata
Acrotrichis insularis
Priacma serrata
Iteaphila flavipilosa
Cercyonis sthenele
Buprestis subornata
Anabrus longipes
Pyla arenaeola
Acleris variegana
Orius minutus
Tipula lygropis
Ectopsocus californicus
Condica sp. 1 nr. discistriga
Euxoa occidentalis
Cydia latiferreana
Caprella verrucosa
Metridia pseudopacifica
Mecaphesa asperata
Corynoptera deserta
Leptoglossus occidentalis
Phaonia tuguriorum
Pterostichus algidus
Euxoa excogita
Grammia ornata
Abagrotis nefascia
Psychoda uniformata
Arcuphantes arcuatulus
Rhyacophila vaccua
Nomada sp. 9
Aphrophora maculosa
Neoseiulus sp. JCS13
Dipoena malkini
Anthidium utahense
Aporus luxus
Simulium annulus group
Setvena bradleyi
Xanthorhoe defensaria
Dasyhelea arenivaga
Pseudocalanus moultoni
